product_id,product_name,department,cost_price,current_price,price_elasticity,price_sensitivity,stock_urgency,recommended_price,price_change_pct,predicted_weekly_demand,predicted_weekly_revenue,predicted_weekly_profit,current_weekly_profit,profit_uplift,profit_uplift_pct,optimization_reason,optimization_date
33992,Organic Curly Parsley,produce,3.39,7.2,-4.96,High,LOW,4.77,-33.8,2380.9,11356.76,3285.6,1137.06,2148.54,189.0,"Elasticity -4.96, Stock:LOW",2024-06-28
25783,Lemon Lime Thirst Quencher,beverages,6.97,11.42,-1.91,High,NORMAL,13.86,21.4,196.1,2717.38,1350.85,1209.29,141.56,11.7,"Elasticity -1.91, Stock:NORMAL",2024-06-28
6803,Rose Lemonade,beverages,6.0,12.35,-3.99,High,CRITICAL,9.17,-25.7,1027.4,9420.82,3256.71,1934.75,1321.96,68.3,"Elasticity -3.99, Stock:CRITICAL",2024-06-28
40800,Gluten Free Rice Bread,frozen,3.7,6.38,-0.67,Low,CRITICAL,10.53,65.0,106.7,1123.81,728.93,389.01,339.92,87.4,"Elasticity -0.67, Stock:CRITICAL",2024-06-28
27099,"Peanuts, Caramel and Chewy Nougat Chocolate Candy Bar",snacks,1.91,3.83,-0.88,Medium,CRITICAL,6.32,65.0,27.9,176.52,123.17,80.88,42.29,52.3,"Elasticity -0.88, Stock:CRITICAL",2024-06-28
17382,Catnip Mice Skitter Critters,pets,4.47,9.51,-1.03,Medium,NORMAL,14.26,49.9,28.1,400.23,274.77,209.86,64.91,30.9,"Elasticity -1.03, Stock:NORMAL",2024-06-28
9958,Honey Smoked Turkey Breast,deli,5.02,10.07,-0.89,Medium,NORMAL,15.1,50.0,124.9,1885.73,1258.82,877.04,381.78,43.5,"Elasticity -0.89, Stock:NORMAL",2024-06-28
25161,High Life Beer Cans,alcohol,7.08,11.91,-1.91,High,CRITICAL,15.83,32.9,135.3,2141.08,1183.48,1079.81,103.67,9.6,"Elasticity -1.91, Stock:CRITICAL",2024-06-28
23429,Baby Corn Vegetable Trio,produce,2.6,4.18,-1.0,Low,LOW,6.27,50.0,53.3,334.4,195.73,122.28,73.45,60.1,"Elasticity -1.0, Stock:LOW",2024-06-28
7235,Stevia Plus Powder,pantry,3.52,5.72,-1.0,Low,CRITICAL,9.44,65.0,205.5,1940.22,1216.75,731.8,484.95,66.3,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
42009,Body Powder Original Strength,personal care,5.17,9.76,-1.23,Medium,LOW,14.64,50.0,59.9,876.65,567.07,434.39,132.68,30.5,"Elasticity -1.23, Stock:LOW",2024-06-28
44123,Colby Jack Cheese Sticks,dairy eggs,3.16,5.41,-4.17,High,CRITICAL,4.53,-16.3,696.9,3156.91,954.74,716.97,237.77,33.2,"Elasticity -4.17, Stock:CRITICAL",2024-06-28
31878,Package Kiwi,produce,3.71,7.55,-0.41,Low,CRITICAL,12.46,65.0,254.7,3173.81,2228.8,1158.66,1070.14,92.4,"Elasticity -0.41, Stock:CRITICAL",2024-06-28
11282,Indulgent Coconut Milk Body Wash,personal care,5.38,10.58,-1.0,Low,CRITICAL,17.46,65.0,124.2,2168.9,1500.59,1028.93,471.66,45.8,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
26389,"Multi-Purpose 8\"" Scissors",household,3.96,6.29,-2.865,High,LOW,5.92,-5.9,368.4,2181.2,722.15,697.01,25.14,3.6,"Elasticity -2.865, Stock:LOW",2024-06-28
5349,Original Plus Vitamins & Minerals Cat Food,pets,4.3,9.51,-0.88,Medium,LOW,14.26,49.9,123.6,1762.13,1230.77,898.24,332.53,37.0,"Elasticity -0.88, Stock:LOW",2024-06-28
16841,Soap Saver 2 Pack,household,4.46,9.55,-1.0,Low,NORMAL,14.32,49.9,154.5,2212.74,1523.57,1154.55,369.02,32.0,"Elasticity -1.0, Stock:NORMAL",2024-06-28
11098,Organic Sencha Green Tea,international,1.49,3.03,-0.285,Low,LOW,4.54,49.8,106.6,483.88,325.07,178.02,147.05,82.6,"Elasticity -0.285, Stock:LOW",2024-06-28
1391,Town House Light & Buttery Original Oven Baked Crackers,snacks,4.22,9.27,-1.9,High,LOW,9.17,-1.1,304.7,2794.24,1508.34,1461.0,47.34,3.2,"Elasticity -1.9, Stock:LOW",2024-06-28
8544,Ground Pepper Cayenne,pantry,3.43,7.05,-1.0,Low,LOW,10.58,50.1,240.5,2544.34,1719.48,1289.54,429.94,33.3,"Elasticity -1.0, Stock:LOW",2024-06-28
37833,Soft Regular Pulsar Toothbrush,personal care,5.81,10.26,-2.31,High,CRITICAL,11.82,15.2,244.2,2886.08,1467.46,1473.52,-6.06,-0.4,"Elasticity -2.31, Stock:CRITICAL",2024-06-28
41350,White Spearmint Sugar-Free Gum,snacks,2.62,4.9,-0.7,Low,LOW,7.35,50.0,215.7,1585.43,1020.29,639.5,380.79,59.5,"Elasticity -0.7, Stock:LOW",2024-06-28
36984,Villa Toscana Wine,alcohol,6.89,10.96,-2.39,High,CRITICAL,13.02,18.8,169.4,2204.95,1038.12,995.15,42.97,4.3,"Elasticity -2.39, Stock:CRITICAL",2024-06-28
29103,Zero Go-Go Mixed Berry Vitamin Water,beverages,4.14,6.75,-1.955,High,LOW,8.2,21.5,117.3,961.86,476.24,425.76,50.48,11.9,"Elasticity -1.955, Stock:LOW",2024-06-28
28076,Fettucini Alfredo Savory Italian Recipes,frozen,1.62,3.13,-1.0,Low,CRITICAL,5.16,64.9,150.7,777.49,533.4,364.47,168.93,46.3,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
20814,Sensitive with Iron Infant Formula,babies,5.55,11.05,-2.46,High,CRITICAL,10.35,-6.3,69.4,718.53,333.23,315.39,17.84,5.7,"Elasticity -2.46, Stock:CRITICAL",2024-06-28
17346,Acne Medication Rapid Treatment Face Wash Maximum Action,personal care,1.53,2.91,-1.0,Low,NORMAL,4.36,49.8,177.3,773.19,501.86,352.98,148.88,42.2,"Elasticity -1.0, Stock:NORMAL",2024-06-28
2111,Organic Cappuccino Protein Shake,beverages,3.3,5.81,-1.0,Low,NORMAL,8.72,50.1,167.0,1455.99,904.98,605.89,299.09,49.4,"Elasticity -1.0, Stock:NORMAL",2024-06-28
37774,Artesian Sparkling Water,beverages,7.22,14.33,-5.0,High,CRITICAL,10.89,-24.0,1287.0,14015.33,4723.26,2253.87,2469.39,109.6,"Elasticity -5.0, Stock:CRITICAL",2024-06-28
32461,Spaghetti Cool Shapes Star Wars,canned goods,2.76,4.8,-0.845,Medium,LOW,7.2,50.0,166.6,1199.63,739.77,458.75,281.02,61.3,"Elasticity -0.845, Stock:LOW",2024-06-28
27260,Cafe Latte Vanilla,beverages,4.91,9.24,-1.95,High,CRITICAL,10.46,13.2,87.6,916.58,486.33,471.57,14.76,3.1,"Elasticity -1.95, Stock:CRITICAL",2024-06-28
8386,"4X Ultra Concentrated Natural Laundry Detergent, Geranium Blossoms & Vanilla",household,4.66,8.32,-0.305,Low,NORMAL,12.48,50.0,243.7,3041.59,1905.87,983.53,922.34,93.8,"Elasticity -0.305, Stock:NORMAL",2024-06-28
11437,Gluten Free Blueberry Oat Muffin Tops,frozen,4.5,8.38,-1.36,Medium,LOW,12.57,50.0,98.2,1234.74,792.71,637.76,154.95,24.3,"Elasticity -1.36, Stock:LOW",2024-06-28
7985,Gluten-Free Reduced Sodium Popcorn,snacks,2.39,4.7,-1.0,Low,NORMAL,7.05,50.0,185.9,1310.83,866.45,627.96,238.49,38.0,"Elasticity -1.0, Stock:NORMAL",2024-06-28
10601,My First Fluoride-Free Infant & Toddler Toothpaste Mild Fruit,personal care,3.38,5.29,-1.0,Low,LOW,7.94,50.1,119.3,947.44,544.12,331.34,212.78,64.2,"Elasticity -1.0, Stock:LOW",2024-06-28
14669,"Italian Pasta Sauce Basilico Tomato, Basil & Garlic",dry goods pasta,5.26,8.73,-0.6,Low,CRITICAL,14.4,64.9,240.5,3462.87,2197.96,1079.91,1118.05,103.5,"Elasticity -0.6, Stock:CRITICAL",2024-06-28
43043,"Tropical Fruit Salad, Organic, in Organic Pineapple & Passionfruit Fruit Juices",canned goods,1.92,4.01,-1.0,Low,NORMAL,6.02,50.1,176.5,1062.25,723.46,526.35,197.11,37.4,"Elasticity -1.0, Stock:NORMAL",2024-06-28
10709,Non Dairy Chunky Monkey,frozen,7.8,12.5,-1.72,High,LOW,18.75,50.0,170.7,3200.11,1868.87,1554.13,314.74,20.3,"Elasticity -1.72, Stock:LOW",2024-06-28
32623,Natural Raspberry Soda,beverages,6.66,12.16,-1.0,Low,NORMAL,18.24,50.0,183.7,3351.3,2127.63,1473.49,654.14,44.4,"Elasticity -1.0, Stock:NORMAL",2024-06-28
13587,Vermont Maple & Sea Salt Microwave Popcorn,snacks,2.0,3.18,-1.0,Low,CRITICAL,5.25,65.1,193.6,1016.65,629.35,365.13,264.22,72.4,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
27056,Beef Mini Bagel Dogs,meat seafood,8.77,14.38,-1.0,Low,LOW,21.57,50.0,221.4,4775.6,2833.92,1797.18,1036.74,57.7,"Elasticity -1.0, Stock:LOW",2024-06-28
45020,Arnica Oil,personal care,1.38,2.58,-5.0,High,CRITICAL,2.04,-20.9,981.7,2002.6,647.9,353.3,294.6,83.4,"Elasticity -5.0, Stock:CRITICAL",2024-06-28
44838,Yucatan Sunshine Habanero Pepper Sauce,pantry,3.41,7.5,-1.0,Low,LOW,11.25,50.0,212.4,2389.5,1665.22,1261.92,403.3,32.0,"Elasticity -1.0, Stock:LOW",2024-06-28
47550,Refreshing Breeze Mold & Mildew Remover,household,3.23,6.42,-0.355,Low,LOW,9.63,50.0,276.2,2660.14,1767.9,990.73,777.17,78.4,"Elasticity -0.355, Stock:LOW",2024-06-28
5,Green Chile Anytime Sauce,pantry,6.07,10.88,-3.63,High,CRITICAL,8.83,-18.8,259.5,2290.97,716.09,568.79,147.3,25.9,"Elasticity -3.63, Stock:CRITICAL",2024-06-28
12631,Discreet Incontinence Underwear Maximum Classic Cut Extra-Large,personal care,3.18,5.51,-1.0,Low,LOW,8.26,49.9,157.5,1300.91,800.08,539.2,260.88,48.4,"Elasticity -1.0, Stock:LOW",2024-06-28
27004,Cherry Menthol Cough Suppressant Drops,personal care,1.59,3.17,-1.0,Low,CRITICAL,5.23,65.0,190.7,997.28,694.09,483.65,210.44,43.5,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
32588,Refillable Primordial Himalayan Sea Salt Grinder,pantry,1.64,3.43,-1.0,Low,NORMAL,5.14,49.9,82.1,422.23,287.51,212.53,74.98,35.3,"Elasticity -1.0, Stock:NORMAL",2024-06-28
7516,Gluten Free Rosemary Herb Lentil Crackers,snacks,5.07,8.21,-1.0,Low,LOW,12.32,50.1,160.1,1972.04,1160.5,719.5,441.0,61.3,"Elasticity -1.0, Stock:LOW",2024-06-28
30926,Chocolate Fudge Stripe Layer Cake,frozen,6.74,10.42,-2.46,High,NORMAL,11.35,8.9,101.6,1153.34,468.45,445.89,22.56,5.1,"Elasticity -2.46, Stock:NORMAL",2024-06-28
28625,Ultra Pasteurized Grade A Heavy Whipping Cream,dairy eggs,1.67,3.01,-2.17,High,NORMAL,3.13,4.0,61.5,192.37,89.73,86.91,2.82,3.2,"Elasticity -2.17, Stock:NORMAL",2024-06-28
5646,Organic Turkey Bacon,meat seafood,2.79,5.77,-2.655,High,NORMAL,4.84,-16.1,376.6,1822.98,772.13,678.49,93.64,13.8,"Elasticity -2.655, Stock:NORMAL",2024-06-28
30229,Extra Clean Medium Toothbrush,personal care,4.55,9.01,-1.745,High,LOW,10.6,17.6,124.9,1324.31,755.85,717.44,38.41,5.4,"Elasticity -1.745, Stock:LOW",2024-06-28
11445,Bite Size Candies Tropical,missing,1.24,2.73,-2.49,High,CRITICAL,2.46,-9.9,457.4,1125.13,557.99,510.21,47.78,9.4,"Elasticity -2.49, Stock:CRITICAL",2024-06-28
20022,Granulated White Cane Sugar,pantry,6.47,10.22,-0.73,Low,LOW,15.33,50.0,119.3,1828.94,1057.04,577.62,479.42,83.0,"Elasticity -0.73, Stock:LOW",2024-06-28
19828,Red Delicious Apples,produce,2.88,6.09,-0.255,Low,CRITICAL,10.05,65.0,125.9,1265.7,902.99,446.51,456.48,102.2,"Elasticity -0.255, Stock:CRITICAL",2024-06-28
1567,FreshMatic Ultra Fresh Waters Automatic  Spray Refill,household,1.59,2.81,-1.84,High,CRITICAL,3.7,31.7,67.7,250.67,142.95,131.71,11.24,8.5,"Elasticity -1.84, Stock:CRITICAL",2024-06-28
46930,Sea Salt Caramel Popcorn,snacks,1.59,3.14,-1.0,Low,CRITICAL,5.18,65.0,173.7,899.61,623.47,430.07,193.4,45.0,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
28728,Organic Falafel,frozen,8.32,14.84,-0.86,Medium,CRITICAL,24.49,65.0,176.6,4324.95,2855.63,1734.23,1121.4,64.7,"Elasticity -0.86, Stock:CRITICAL",2024-06-28
22534,Kashmiri Curry Mild Indian Simmer Sauce,international,3.33,5.74,-1.0,Low,LOW,8.61,50.0,181.1,1558.98,956.03,635.8,320.23,50.4,"Elasticity -1.0, Stock:LOW",2024-06-28
15976,Diced Peaches in 100% Fruit Juice,canned goods,1.53,2.48,-1.0,Low,NORMAL,3.72,50.0,209.5,779.46,458.88,284.09,174.79,61.5,"Elasticity -1.0, Stock:NORMAL",2024-06-28
41727,Gluten Free Breaded Chicken Breast Strips,frozen,6.26,12.75,-1.15,Medium,HIGH,19.12,50.0,122.9,2350.43,1580.89,1229.36,351.53,28.6,"Elasticity -1.15, Stock:HIGH",2024-06-28
24729,Cabinet Makers Wax,household,5.19,11.47,-1.0,Low,CRITICAL,18.93,65.0,48.5,918.75,666.86,490.23,176.63,36.0,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
45032,Bleu Cheese Salad Dressing And Dip,pantry,5.66,11.86,-1.0,Low,NORMAL,17.79,50.0,210.4,3743.02,2552.15,1916.68,635.47,33.2,"Elasticity -1.0, Stock:NORMAL",2024-06-28
4868,Caraway Seeds,pantry,6.0,9.53,-1.0,Low,CRITICAL,15.72,65.0,173.0,2719.86,1681.75,969.78,711.97,73.4,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
25115,Pizzeria Thin Crust Primo Pepperoni Pizza,frozen,4.7,7.52,-2.57,High,CRITICAL,8.92,18.6,64.2,572.88,271.03,268.92,2.11,0.8,"Elasticity -2.57, Stock:CRITICAL",2024-06-28
3169,Brown & Serve Original Breakfast Sausage Links,frozen,2.28,4.0,-4.11,High,LOW,2.99,-25.2,857.6,2564.08,608.86,430.6,178.26,41.4,"Elasticity -4.11, Stock:LOW",2024-06-28
35323,Greek Yogurt Blueberry,dairy eggs,5.57,9.77,-1.0,Low,LOW,14.66,50.1,217.7,3191.86,1979.13,1338.37,640.76,47.9,"Elasticity -1.0, Stock:LOW",2024-06-28
23262,Unfrosted Strawberry Pop Tarts,breakfast,4.42,7.58,-1.0,Low,LOW,11.37,50.0,238.2,2708.33,1655.49,1095.55,559.94,51.1,"Elasticity -1.0, Stock:LOW",2024-06-28
37032,Hawaiian Hazelnut Flavored Coffee,beverages,3.51,7.23,-1.0,Low,CRITICAL,11.93,65.0,196.1,2338.91,1650.76,1180.34,470.42,39.9,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
3376,Organic Whole Kernel Sweet Corn No Salt Added,canned goods,2.93,4.63,-1.0,Low,CRITICAL,7.64,65.0,82.1,627.36,386.77,218.91,167.86,76.7,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
14884,Almond Sea Salt 72% Cocoa Square,snacks,1.78,3.33,-1.935,High,CRITICAL,4.35,30.6,127.7,555.6,328.25,323.28,4.97,1.5,"Elasticity -1.935, Stock:CRITICAL",2024-06-28
18399,Chicken & Cheese Burrito,frozen,4.69,8.91,-1.0,Low,NORMAL,13.36,49.9,100.6,1343.63,871.95,616.14,255.81,41.5,"Elasticity -1.0, Stock:NORMAL",2024-06-28
22270,Organic Classic Marinara Pasta Sauce,dry goods pasta,1.17,2.11,-1.0,Low,LOW,3.16,49.8,221.3,699.46,440.49,301.25,139.24,46.2,"Elasticity -1.0, Stock:LOW",2024-06-28
33671,100% Pineapple Juice,beverages,3.6,7.83,-0.435,Low,CRITICAL,12.92,65.0,221.1,2856.44,2060.52,1129.33,931.19,82.5,"Elasticity -0.435, Stock:CRITICAL",2024-06-28
33073,King Size Corn Tortillas,bakery,0.9,1.87,-0.895,Medium,LOW,2.8,49.7,129.0,361.32,245.18,175.91,69.27,39.4,"Elasticity -0.895, Stock:LOW",2024-06-28
3420,Raw Jack Style Cheese,dairy eggs,1.91,3.19,-5.0,High,CRITICAL,2.72,-14.7,504.1,1371.15,408.32,280.14,128.18,45.8,"Elasticity -5.0, Stock:CRITICAL",2024-06-28
24840,Chocolate Kale Krunch,snacks,1.58,3.38,-3.64,High,CRITICAL,2.45,-27.5,1018.2,2494.57,885.83,553.69,332.14,60.0,"Elasticity -3.64, Stock:CRITICAL",2024-06-28
32412,Garbanzo Beans No Salt Added,international,4.84,8.49,-2.305,High,NORMAL,8.91,4.9,312.2,2782.06,1270.82,1213.71,57.11,4.7,"Elasticity -2.305, Stock:NORMAL",2024-06-28
3738,Calendula Baby Diaper Care,babies,4.72,9.46,-1.0,Low,LOW,14.19,50.0,176.3,2501.22,1669.25,1221.78,447.47,36.6,"Elasticity -1.0, Stock:LOW",2024-06-28
47101,Greek Yogurt Black Cherry,dairy eggs,4.13,7.83,-1.59,High,NORMAL,11.74,49.9,122.8,1442.14,934.81,838.14,96.67,11.5,"Elasticity -1.59, Stock:NORMAL",2024-06-28
26849,Age Defying Daily Facial Moisturizer,personal care,5.9,11.62,-1.0,Low,CRITICAL,19.17,65.0,164.0,3144.37,2176.62,1506.03,670.59,44.5,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
31396,French Vanilla Sugar Free Coffee Creamer,dairy eggs,3.0,5.75,-2.455,High,NORMAL,4.98,-13.4,156.0,776.83,308.86,293.53,15.33,5.2,"Elasticity -2.455, Stock:NORMAL",2024-06-28
14846,Gluten Free Chocolate Almond Bar,snacks,2.76,4.64,-0.58,Low,LOW,6.96,50.0,256.0,1781.92,1075.29,591.03,484.26,81.9,"Elasticity -0.58, Stock:LOW",2024-06-28
35704,Gluten Free Hamburger Buns,frozen,6.84,13.42,-1.0,Low,CRITICAL,22.14,65.0,167.8,3714.66,2567.04,1776.77,790.27,44.5,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
41535,Rice Pecan Bread,bakery,1.66,2.95,-3.975,High,LOW,2.19,-25.8,777.4,1702.61,412.05,295.52,116.53,39.4,"Elasticity -3.975, Stock:LOW",2024-06-28
37187,Mangos Organic Baby Food,babies,6.34,11.63,-0.33,Low,CRITICAL,19.19,65.0,157.8,3028.87,2028.19,953.52,1074.67,112.7,"Elasticity -0.33, Stock:CRITICAL",2024-06-28
41712,American Classic Creamy Peanut Butter,pantry,1.24,2.12,-1.955,High,LOW,2.55,20.3,206.4,526.23,270.34,250.4,19.94,8.0,"Elasticity -1.955, Stock:LOW",2024-06-28
22648,Organic Power Grains,dry goods pasta,7.46,11.7,-0.915,Medium,NORMAL,17.55,50.0,44.2,775.06,445.6,259.95,185.65,71.4,"Elasticity -0.915, Stock:NORMAL",2024-06-28
12297,Harpers Bazaar,household,1.45,2.43,-1.0,Low,CRITICAL,4.01,65.0,145.7,584.17,372.94,230.17,142.77,62.0,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
17310,Chocolate Chip Love Cookies,snacks,4.53,9.18,-3.45,High,NORMAL,6.26,-31.8,621.9,3893.21,1075.92,748.14,327.78,43.8,"Elasticity -3.45, Stock:NORMAL",2024-06-28
14367,Cloves,other,3.32,7.28,-3.03,High,CRITICAL,5.2,-28.6,98.7,513.12,185.51,135.79,49.72,36.6,"Elasticity -3.03, Stock:CRITICAL",2024-06-28
45312,Clear Tone Pink Rosa Antiperspirant Deodorant,personal care,5.99,11.93,-4.42,High,NORMAL,8.22,-31.1,1152.8,9476.18,2570.79,1284.09,1286.7,100.2,"Elasticity -4.42, Stock:NORMAL",2024-06-28
31094,Spicy Spinach Blend,produce,1.13,1.98,-1.0,Low,LOW,2.97,50.0,214.5,636.97,394.62,261.87,132.75,50.7,"Elasticity -1.0, Stock:LOW",2024-06-28
11108,Nestle Coffeemate French Vanilla Flavored Instant Coffee,beverages,4.13,8.98,-1.88,High,LOW,8.9,-0.9,89.7,798.3,427.85,415.12,12.73,3.1,"Elasticity -1.88, Stock:LOW",2024-06-28
2976,High Protein Advanced Formula Cat Food,pets,6.42,11.69,-2.74,High,CRITICAL,11.37,-2.7,346.6,3940.62,1715.57,1648.0,67.57,4.1,"Elasticity -2.74, Stock:CRITICAL",2024-06-28
16324,Peppermint Flavored Ultra 1000 Maximum Strength Antacid & Calcium Supplement Chewable Tablets,personal care,4.12,7.23,-1.0,Low,LOW,10.84,49.9,104.4,1132.22,701.89,473.74,228.15,48.2,"Elasticity -1.0, Stock:LOW",2024-06-28
34220,Honey Lavender Stress Relief Tea,beverages,5.17,10.0,-1.0,Low,CRITICAL,16.5,65.0,177.9,2935.0,2015.37,1381.45,633.92,45.9,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
3759,Smoked Salt Caramels in Milk Chocolate,snacks,4.66,7.72,-1.255,Medium,LOW,11.58,50.0,197.4,2285.52,1365.79,966.47,399.32,41.3,"Elasticity -1.255, Stock:LOW",2024-06-28
31248,White Potato,produce,2.1,4.45,-1.635,High,CRITICAL,5.7,28.1,162.1,924.05,583.61,555.5,28.11,5.1,"Elasticity -1.635, Stock:CRITICAL",2024-06-28
26210,Almond Gold Bar,snacks,3.35,7.21,-0.915,Medium,CRITICAL,11.9,65.0,164.0,1951.65,1402.24,978.7,423.54,43.3,"Elasticity -0.915, Stock:CRITICAL",2024-06-28
33879,Pore Refining Toner,personal care,4.67,7.84,-0.48,Low,NORMAL,11.76,50.0,268.3,3154.77,1901.98,991.16,910.82,91.9,"Elasticity -0.48, Stock:NORMAL",2024-06-28
13481,Extra Noodle Soup Mix,canned goods,2.53,4.6,-1.41,Medium,LOW,6.9,50.0,110.7,763.51,483.56,393.3,90.26,22.9,"Elasticity -1.41, Stock:LOW",2024-06-28
38746,1000 Roses Pearl Exfoliator for Sensitive Skin,personal care,1.44,2.45,-0.225,Low,LOW,3.68,50.2,248.4,914.08,556.39,264.08,292.31,110.7,"Elasticity -0.225, Stock:LOW",2024-06-28
10428,Original Large Dog Biscuits,pets,2.58,4.81,-0.61,Low,LOW,7.22,50.1,82.8,597.93,384.27,226.54,157.73,69.6,"Elasticity -0.61, Stock:LOW",2024-06-28
7169,Organic Yellow Potatoes,produce,3.83,7.68,-4.26,High,CRITICAL,5.8,-24.5,470.3,2727.49,926.41,533.53,392.88,73.6,"Elasticity -4.26, Stock:CRITICAL",2024-06-28
43561,Exotic Thai Red Rice & Flaxseeds Rice Toast,snacks,5.63,9.18,-1.125,Medium,LOW,13.77,50.0,65.5,902.3,533.39,351.23,182.16,51.9,"Elasticity -1.125, Stock:LOW",2024-06-28
9448,Original Liquid Fabric Softener,household,4.0,6.56,-1.48,Medium,NORMAL,9.84,50.0,53.2,523.24,310.54,239.2,71.34,29.8,"Elasticity -1.48, Stock:NORMAL",2024-06-28
31931,Pure Fire Tonic Apple Cider Vinegar Drink,beverages,5.81,9.87,-1.0,Low,CRITICAL,16.29,65.0,177.4,2889.94,1859.21,1139.88,719.33,63.1,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
23658,Air Freshener Crisp Waters Spray,household,2.41,4.77,-2.58,High,LOW,4.07,-14.7,393.4,1601.0,652.99,600.48,52.51,8.7,"Elasticity -2.58, Stock:LOW",2024-06-28
7135,"Cream Of Chicken, Family Size",canned goods,0.99,1.75,-5.0,High,NORMAL,1.3,-25.7,1359.3,1767.1,421.39,222.33,199.06,89.5,"Elasticity -5.0, Stock:NORMAL",2024-06-28
43515,L-Lysine 500 mg Capsules,personal care,3.47,6.64,-1.18,Medium,LOW,9.96,50.0,191.8,1910.44,1244.85,953.79,291.06,30.5,"Elasticity -1.18, Stock:LOW",2024-06-28
43780,Extra Cleansing Vinegar & Water Douche,personal care,2.59,5.53,-3.055,High,LOW,3.65,-34.0,1206.6,4403.94,1278.95,958.31,320.64,33.5,"Elasticity -3.055, Stock:LOW",2024-06-28
17281,White with 30% Cacao Content Organic Chocolate,snacks,4.36,6.88,-2.76,High,LOW,6.49,-5.7,58.7,381.21,125.11,121.71,3.4,2.8,"Elasticity -2.76, Stock:LOW",2024-06-28
19430,Rye Flour,other,1.33,2.78,-1.0,Low,CRITICAL,4.59,65.1,207.3,951.59,675.86,483.26,192.6,39.9,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
31444,Crystallized Ginger In Dark Chocolate  Bar,snacks,6.28,9.81,-1.0,Low,CRITICAL,16.19,65.0,210.7,3410.94,2087.86,1185.47,902.39,76.1,"Elasticity -1.0, Stock:CRITICAL",2024-06-28
16159,Free & Gentle Liquid Laundry Detergent,household,6.39,11.86,-4.45,High,CRITICAL,9.41,-20.7,674.9,6350.53,2038.11,1292.05,746.06,57.7,"Elasticity -4.45, Stock:CRITICAL",2024-06-28
